payment_id,loan_id,payment_date,amount_paid,principal_component,interest_component,late_payment_flag
13708,2684,09/24/2016,2112.13,1917.64,194.49,0
13709,19300,11/18/2025,4085.57,2994.11,1091.46,0
13710,1011,06/16/2012,9080.97,7523.16,1557.81,0
13711,21876,09/25/2024,27385.81,19625.86,7759.95,0
13712,11011,12/26/2024,18562.32,13912.59,4649.73,0
13713,14337,12/01/2022,6038.52,5320.28,718.24,0
13714,8838,06/30/2015,13062.82,12205.78,857.04,0
13715,11123,06/14/2012,952.33,802.22,150.11,0
13716,4457,05/23/2016,2860.11,2117.24,742.87,0
13717,2565,11/28/2012,2284.24,2053.93,230.31,0
13718,19679,10/09/2023,11064.13,8449.46,2614.67,0
13719,10271,12/04/2013,19053.34,14699.67,4353.67,0
13720,14359,10/02/2018,20975.48,16800.27,4175.21,0
13721,17980,10/16/2018,6823.89,5706.54,1117.35,1
13722,10464,02/15/2010,18925.25,13981.79,4943.46,0
13723,1038,08/25/2025,20942.41,15133.03,5809.38,0
13724,17123,06/28/2022,3836.58,3630.45,206.13,0
13725,17015,03/15/2013,3492.97,2639.81,853.16,0
13726,9912,09/12/2016,28413.54,26730.89,1682.65,0
13727,19318,08/01/2023,3914.24,3088.93,825.31,0
13728,2369,05/14/2019,4270.78,3130.19,1140.59,0
13729,7289,04/24/2026,5178.42,3817.3,1361.12,0
13730,9448,09/08/2024,8509.32,6783.2,1726.12,0
13731,20024,06/01/2021,13958.69,13282.55,676.14,0
13732,3867,03/02/2019,16003.54,14262.6,1740.94,0
13733,952,08/20/2011,2992.85,2339.62,653.23,0
13734,16580,05/15/2023,7490.21,6421.42,1068.79,1
13735,11563,10/01/2011,19418.76,16802.22,2616.54,0
13736,12223,01/03/2021,16368,12884.06,3483.94,0
13737,8936,07/21/2024,15297.76,12443.25,2854.51,0
13738,3662,07/09/2023,25501.64,24263.96,1237.68,0
13739,3002,10/25/2017,15734.66,13364.46,2370.2,0
13740,20771,03/22/2023,15239.06,13830.17,1408.89,0
13741,20891,01/23/2015,12970.97,10657.8,2313.17,0
13742,6055,10/14/2016,4612.18,3424.24,1187.94,0
13743,16070,12/05/2016,1257.16,960.64,296.52,0
13744,12355,07/10/2016,7642.72,6339.47,1303.25,0
13745,4943,01/13/2015,7512.52,6329.07,1183.45,0
13746,8348,07/05/2015,15331.28,11797.88,3533.4,0
13747,5863,03/27/2011,11850.66,10319.1,1531.56,0
13748,17795,08/14/2015,6607.43,5726.98,880.45,0
13749,13833,05/13/2026,31396.41,23935.24,7461.17,0
13750,20994,10/27/2021,7816.43,7118.9,697.53,0
13751,21859,09/25/2012,13427.62,9703.65,3723.97,0
13752,12058,07/08/2015,3810.28,3385.29,424.99,0
13753,7786,11/15/2017,5730.07,4183.56,1546.51,0
13754,16533,05/17/2019,3647.93,3421.75,226.18,0
13755,13642,05/13/2018,6441.57,6058.06,383.51,1
13756,20371,11/20/2019,5736.99,4726.75,1010.24,0
13757,19613,12/25/2016,8422.42,6045.87,2376.55,0
13758,4868,10/24/2024,3204.77,2636.78,567.99,0
13759,19186,01/21/2023,17751.15,14293.11,3458.04,0
13760,21842,12/11/2018,3757.62,2999.52,758.1,0
13761,6777,12/22/2017,6695.38,5190.83,1504.55,0
13762,15277,05/24/2020,18248.67,13870.77,4377.9,0
13763,21879,04/01/2022,6172.66,5548.86,623.8,0
13764,1020,08/23/2010,2936.54,2143.91,792.63,0
13765,4705,10/03/2014,3613.67,2737.13,876.54,0
13766,11327,07/30/2012,29404.77,27506.69,1898.08,0
13767,5529,08/08/2018,7157.02,5446.16,1710.86,0
13768,21460,02/12/2010,8803.25,6327.6,2475.65,0
13769,1789,11/27/2017,15721.85,13205.23,2516.62,0
13770,17908,08/13/2021,20699.74,14946.42,5753.32,0
13771,10189,03/03/2016,1504.25,1395.83,108.42,0
13772,5085,07/25/2018,15885.55,13445.59,2439.96,0
13773,8166,08/19/2012,16295.6,14362.78,1932.82,0
13774,17017,03/31/2020,1683.06,1282.22,400.84,1
13775,804,01/17/2012,10711.18,8800.03,1911.15,0
13776,2112,06/29/2023,3539.92,2820.91,719.01,0
13777,16730,08/11/2024,24280.97,19915.26,4365.71,1
13778,17080,11/22/2022,4267.54,4047.23,220.31,0
13779,4604,10/02/2017,5654.43,4131.19,1523.24,0
13780,10615,03/26/2015,1933.18,1814.37,118.81,0
13781,18827,02/19/2024,2348.52,1809.93,538.59,0
13782,14619,11/24/2010,2219.3,1797.94,421.36,0
13783,14943,10/16/2023,6677.77,6088.22,589.55,0
13784,642,08/05/2018,6852.66,6460.26,392.4,0
13785,21478,08/31/2010,787.55,565.46,222.09,0
13786,20119,01/22/2013,3809.86,3417.21,392.65,0
13787,902,01/15/2020,2042.9,1565.31,477.59,0
13788,10838,03/02/2018,3018.22,2292.38,725.84,1
13789,20475,05/01/2015,1045.61,782.26,263.35,0
13790,8352,11/23/2022,9650.04,6905.13,2744.91,0
13791,12277,12/07/2020,10623.29,7950.02,2673.27,0
13792,13416,02/26/2014,3575.79,3333.13,242.66,0
13793,8527,08/04/2012,11953.23,9739.97,2213.26,0
13794,2652,01/12/2016,9323.27,6724.89,2598.38,0
13795,20245,10/26/2018,3775.97,3053.36,722.61,0
13796,12794,07/25/2018,33806.34,31041.69,2764.65,0
13797,17091,03/18/2025,3522.19,3263.11,259.08,0
13798,8846,01/09/2016,2636.42,1989.62,646.8,0
13799,18733,07/18/2024,1906.43,1811.33,95.1,0
13800,14534,01/03/2012,5247.84,4955.95,291.89,0
13801,10463,12/13/2010,37296.83,30867.45,6429.38,1
13802,7736,10/30/2025,12042.91,10733.85,1309.06,0
13803,13537,04/23/2015,1029.72,756.88,272.84,0
13804,5014,05/29/2020,39263.53,34625.83,4637.7,1
13805,11670,01/03/2016,7572.28,5931.94,1640.34,0
13806,7338,07/30/2024,9511.59,8254.62,1256.97,1
13807,2099,03/17/2025,10288.28,8196.01,2092.27,0
13808,16097,08/15/2024,10396.1,9226.67,1169.43,0
13809,10717,08/06/2018,8699.04,7886.83,812.21,0
13810,17624,07/19/2015,1508.64,1396.97,111.67,0
13811,14166,08/14/2012,7475.75,6947.29,528.46,1
13812,7842,04/19/2011,1126.77,976.03,150.74,0
13813,15939,10/16/2020,5289.63,4898.92,390.71,0
13814,19329,03/24/2010,3178.89,2828.75,350.14,1
13815,9212,09/03/2019,2028.53,1747.59,280.94,1
13816,3517,09/28/2019,10552.62,8241.79,2310.83,0
13817,18002,11/30/2017,5096.34,4829.53,266.81,0
13818,4644,04/22/2011,3421.68,2601.76,819.92,0
13819,141,08/19/2016,20151.21,16763.2,3388.01,0
13820,981,06/23/2025,6692.43,5530.31,1162.12,0
13821,10556,06/20/2019,4407.6,3261.21,1146.39,0
13822,19074,12/29/2018,28677.09,23106.43,5570.66,0
13823,230,05/11/2010,5885.73,4740.25,1145.48,0
13824,12480,11/11/2014,3686.41,2897.72,788.69,0
13825,14857,12/08/2014,5262.99,4176.26,1086.73,0
13826,19518,08/22/2015,6962.91,5639.04,1323.87,0
13827,20934,02/09/2016,9179.72,8026.41,1153.31,0
13828,316,10/05/2021,15852.5,14411.94,1440.56,0
13829,2991,08/30/2013,1488.58,1292.24,196.34,0
13830,19005,01/29/2016,3890.76,2816.4,1074.36,0
13831,18907,10/30/2024,18077.97,15697.68,2380.29,0
13832,4218,02/21/2017,10988.02,8403.5,2584.52,0
13833,7718,11/15/2012,15614.19,12313.49,3300.7,0
13834,15194,02/28/2018,7372.73,6672.54,700.19,0
13835,9422,01/12/2023,3287.13,2397.9,889.23,0
13836,14641,03/21/2019,8416.77,6544.06,1872.71,0
13837,3605,03/07/2024,16795.3,13278.32,3516.98,0
13838,13255,10/27/2025,4560.44,4180.35,380.09,1
13839,1718,09/24/2023,15176.89,11356.52,3820.37,0
13840,19294,04/29/2023,12081.91,10173.54,1908.37,0
13841,19595,02/07/2018,3694.46,2688.76,1005.7,0
13842,11841,12/10/2012,644.95,535.5,109.45,0
13843,8290,08/16/2021,6065.41,4444.95,1620.46,0
13844,9860,12/31/2010,36571.75,28138.59,8433.16,0
13845,8050,09/23/2021,9840.16,8812.63,1027.53,0
13846,14829,02/24/2026,3458.02,3252.1,205.92,0
13847,14249,01/11/2022,1838.69,1665.98,172.71,0
13848,8298,11/01/2010,6530.52,4754.12,1776.4,0
13849,11330,12/31/2010,919.46,797.02,122.44,0
13850,7389,01/17/2026,3564.08,2893.41,670.67,0
13851,2563,10/09/2011,20540.5,15723.74,4816.76,0
13852,2867,01/28/2015,11373.91,8555.22,2818.69,0
13853,9774,06/15/2025,6213.89,4739.65,1474.24,0
13854,9811,02/11/2016,1644.17,1201.2,442.97,0
13855,15282,02/02/2024,16219.23,12571.52,3647.71,0
13856,18803,11/23/2013,11313.18,8345.14,2968.04,0
13857,9114,02/09/2014,4232.05,3360.42,871.63,0
13858,14838,03/03/2021,19283.65,15288.9,3994.75,0
13859,7126,07/01/2024,32622.36,23405.95,9216.41,0
13860,17770,12/18/2020,4826.67,4152.55,674.12,0
13861,14185,05/10/2023,1485.34,1337.81,147.53,0
13862,18912,08/17/2013,5738.34,4343.77,1394.57,0
13863,2908,02/18/2021,7185.9,5505.53,1680.37,0
13864,14618,11/01/2014,3916.04,2855.69,1060.35,0
13865,5236,01/03/2015,1325.24,1105.85,219.39,0
13866,9572,01/01/2024,2423.16,2274.87,148.29,0
13867,19307,12/05/2025,2783.75,2139.11,644.64,0
13868,13208,02/29/2016,9158.51,8289.01,869.5,0
13869,21705,02/27/2024,27172.08,20637.08,6535,1
13870,13002,05/05/2012,14890.27,12391.65,2498.62,0
13871,6117,10/19/2021,3263.83,2648.81,615.02,0
13872,20291,06/15/2016,7571.98,6589.65,982.33,1
13873,4164,06/16/2014,2157.65,1606.29,551.36,0
13874,783,09/29/2019,37349.15,31444.49,5904.66,0
13875,21778,03/28/2012,3954.98,2911.2,1043.78,1
13876,3510,01/26/2021,14849.77,12686.32,2163.45,0
13877,7489,09/30/2024,2000.67,1605.37,395.3,0
13878,19391,12/05/2020,1521.96,1362.4,159.56,0
13879,2147,04/05/2026,3983.12,2982.65,1000.47,0
13880,3222,04/27/2017,1606.5,1457.57,148.93,0
13881,6000,07/12/2021,3382.32,2817.33,564.99,0
13882,11324,12/19/2013,2013.67,1741.39,272.28,0
13883,10392,11/03/2024,2581.7,1876.57,705.13,0
13884,4520,01/22/2013,7087.71,5597.21,1490.5,0
13885,456,02/02/2012,2937.26,2288.68,648.58,1
13886,13996,12/15/2021,12208.04,11406.87,801.17,0
13887,6066,02/20/2026,814.84,733.97,80.87,0
13888,7844,04/24/2026,2490.87,2105.78,385.09,0
13889,20709,10/29/2021,4380.59,3893.01,487.58,0
13890,9248,02/15/2020,29506.95,23295.69,6211.26,1
13891,8344,08/03/2020,2403.07,2132.73,270.34,0
13892,13238,02/14/2017,1044.66,830.58,214.08,1
13893,20722,04/03/2020,13427.8,12533.59,894.21,0
13894,17152,02/06/2026,4349.5,3545.91,803.59,0
13895,3745,03/17/2024,4437.14,3413.7,1023.44,0
13896,15673,11/24/2025,18094.45,13849.51,4244.94,1
13897,5942,01/29/2014,2803.15,2454,349.15,0
13898,15738,10/19/2013,2188.17,1695.15,493.02,0
13899,3183,09/24/2021,5545.98,5127.33,418.65,0
13900,3749,07/07/2019,28341.72,26602.95,1738.77,0
13901,10502,05/20/2024,18337.48,15542.22,2795.26,0
13902,4368,12/22/2012,11052.31,8433.01,2619.3,0
13903,4247,04/30/2012,10523.33,9025.07,1498.26,0
13904,6430,02/22/2017,21429.16,18566.71,2862.45,0
13905,1800,02/28/2015,1749.53,1454.93,294.6,1
13906,17144,04/19/2023,41997.26,31484.66,10512.6,0
13907,205,07/04/2015,64490.36,50167.96,14322.4,0
13908,4738,06/05/2023,1665.91,1362.09,303.82,0
13909,18452,08/11/2017,32634.82,29655.56,2979.26,0
13910,5501,03/29/2018,5599.82,4097.8,1502.02,0
13911,5124,03/15/2022,15844.6,13044.41,2800.19,1
13912,9510,12/08/2015,30903.26,27927.33,2975.93,1
13913,19610,04/19/2023,1419.89,1077.82,342.07,0
13914,12438,03/28/2019,6448.69,4902.59,1546.1,0
13915,1934,05/05/2024,16399.47,12397.08,4002.39,0
13916,14062,01/10/2016,13737.72,10530.96,3206.76,0
13917,19149,01/21/2015,1924.53,1778.97,145.56,0
13918,18430,08/24/2011,18187.85,13642.83,4545.02,0
13919,1809,02/04/2015,10106.14,8899.38,1206.76,0
13920,9583,08/08/2015,2717.96,2417.29,300.67,0
13921,7719,11/08/2025,9681.12,8969.11,712.01,0
13922,59,04/16/2024,18480.58,13416.37,5064.21,1
13923,1704,01/10/2015,18995.24,13969.57,5025.67,0
13924,13031,09/20/2011,6534.21,5147.75,1386.46,0
13925,14605,08/23/2018,13023.62,10358.13,2665.49,0
13926,3287,06/14/2015,5395.82,4169.63,1226.19,0
13927,12294,08/07/2024,4938,3612.16,1325.84,0
13928,18910,06/19/2020,5237.47,3845.66,1391.81,0
13929,20135,08/07/2013,30372.09,22385.17,7986.92,0
13930,21342,12/16/2011,6085.87,5633.38,452.49,0
13931,17453,10/30/2010,5136.69,4634.93,501.76,0
13932,3913,04/26/2020,6526.21,5622.24,903.97,0
13933,17721,08/14/2011,4777.12,3487.39,1289.73,0
13934,12354,05/26/2018,1568.06,1467.86,100.2,0
13935,14150,06/15/2016,6325.92,5140.58,1185.34,0
13936,8718,01/22/2018,8014.56,6925.26,1089.3,0
13937,11275,05/24/2020,6685.45,6231.27,454.18,0
13938,346,07/26/2019,32742.82,23413.12,9329.7,0
13939,7031,02/08/2011,26584.11,24097.51,2486.6,0
13940,10586,09/13/2021,4183.87,3234.51,949.36,0
13941,2750,02/23/2015,14473.57,10600.18,3873.39,1
13942,20115,09/09/2024,7133.11,5970.13,1162.98,0
13943,13682,05/12/2013,1790.39,1343.27,447.12,0
13944,1572,05/19/2013,9825.78,8205.35,1620.43,0
13945,12045,03/29/2012,28351.57,20703.27,7648.3,0
13946,655,03/06/2020,9766.14,8652.74,1113.4,0
13947,10087,06/06/2018,25395.8,20080.85,5314.95,0
13948,17361,03/06/2020,842.28,725.03,117.25,0
13949,10905,05/02/2014,10528.55,9126.28,1402.27,0
13950,7470,07/30/2014,8773.72,7140.96,1632.76,0
13951,9550,03/20/2016,27242.8,25296.4,1946.4,0
13952,14295,08/21/2015,3818.29,2942.91,875.38,1
13953,8369,07/30/2016,2333.06,1778.26,554.8,0
13954,14324,03/31/2021,1575.41,1293.04,282.37,1
13955,19535,02/27/2015,1423.08,1147.82,275.26,1
13956,9852,12/14/2024,1913.6,1445.01,468.59,0
13957,4570,03/02/2011,3735.62,2828.53,907.09,0
13958,12802,02/22/2025,5096.69,4344.38,752.31,0
13959,17829,12/25/2021,6655.7,6138.47,517.23,0
13960,1789,04/11/2019,4253.44,3527.07,726.37,1
13961,21064,03/02/2013,4393.95,3840.74,553.21,0
13962,6294,04/18/2017,35890.15,27173.72,8716.43,0
13963,16969,01/17/2012,2660.99,2190.5,470.49,0
13964,4278,05/02/2022,10476.83,8435.75,2041.08,0
13965,14211,11/01/2013,13112.92,9937.95,3174.97,0
13966,9156,07/07/2013,31043.03,25416.09,5626.94,0
13967,11228,01/23/2014,42599.68,34245.57,8354.11,0
13968,11645,09/28/2012,7018.06,5708.96,1309.1,0
13969,4725,01/21/2023,3036.13,2332.23,703.9,1
13970,14369,11/07/2010,2784.03,2261.36,522.67,0
13971,20030,12/17/2012,4742.35,4509.77,232.58,0
13972,18673,09/10/2023,5313.31,4208.2,1105.11,0
13973,9704,01/07/2026,4522.21,4075.3,446.91,0
13974,18910,11/20/2014,1231.95,1102.88,129.07,0
13975,18036,04/28/2021,10804.55,9592.73,1211.82,0
13976,10516,01/18/2014,5419.91,4088.09,1331.82,0
13977,17631,07/21/2012,6134.59,4817.77,1316.82,0
13978,11480,04/26/2026,13153.48,10152.05,3001.43,0
13979,13358,02/28/2025,7825.52,6163.58,1661.94,0
13980,1340,05/10/2014,46010.92,43400.05,2610.87,0
13981,8252,03/12/2026,1054.17,799.07,255.1,0
13982,854,03/08/2024,3592.89,3120.45,472.44,0
13983,7165,04/29/2024,13136.09,12386.5,749.59,0
13984,20235,07/09/2019,7927.49,5766.24,2161.25,0
13985,16579,01/26/2015,22878.29,18398.9,4479.39,0
13986,9215,04/17/2026,7779.55,7264.4,515.15,0
13987,20415,04/17/2012,5823.95,4996.09,827.86,0
13988,15790,10/15/2011,7150.46,5958.57,1191.89,0
13989,8297,02/15/2023,4697.51,3573.25,1124.26,0
13990,12061,06/14/2017,21206.14,15923.91,5282.23,0
13991,3964,09/28/2024,2001.95,1895.45,106.5,0
13992,15414,09/13/2025,2655.94,2347.95,307.99,0
13993,6980,04/24/2017,25630.06,20172.46,5457.6,0
13994,19188,07/27/2014,4508.56,3722.97,785.59,0
13995,11475,10/08/2025,7543.11,5608.78,1934.33,0
13996,16753,11/08/2022,4988.27,4571.77,416.5,0
13997,19839,10/12/2020,7188.04,5697.26,1490.78,0
13998,15443,03/31/2022,4204.98,3187,1017.98,0
13999,1674,10/29/2025,4696.98,3760.35,936.63,0
14000,5089,07/31/2011,39006.99,28115.08,10891.91,0
14001,16889,10/17/2022,4574.07,3402.68,1171.39,0
14002,21797,06/16/2015,12795.05,10153.38,2641.67,0
14003,7716,06/15/2016,10097.16,7348.42,2748.74,0
14004,9026,03/01/2021,1805.31,1590.62,214.69,0
14005,10124,11/29/2017,1941.78,1685.82,255.96,0
14006,17501,02/15/2012,2974.81,2178.14,796.67,1
14007,14920,10/21/2013,7616.1,5788.15,1827.95,0
14008,18500,05/02/2023,4614.39,4088.34,526.05,0
14009,14286,02/06/2021,9034.63,8534.23,500.4,0
14010,7441,04/15/2014,1060.78,803.83,256.95,1
14011,16469,08/23/2016,14570.47,10691.82,3878.65,1
14012,12371,06/04/2011,8239.9,7087.96,1151.94,0
14013,19780,03/24/2014,8531.14,6284.58,2246.56,1
14014,10180,04/28/2018,6685.47,5821.04,864.43,0
14015,3591,09/10/2014,20815.87,15252.76,5563.11,0
14016,1412,10/10/2011,3578.54,2859.9,718.64,0
14017,10628,11/21/2012,13509.86,10572.07,2937.79,0
14018,9224,07/10/2025,6134.67,4668.89,1465.78,0
14019,10653,12/17/2022,2368.56,1850.89,517.67,0
14020,13609,12/17/2024,3389.53,2698.54,690.99,0
14021,11821,07/24/2015,6320.11,5268.65,1051.46,0
14022,8511,03/24/2024,8365.16,7230.44,1134.72,0
14023,12881,11/07/2012,17916.64,13274.61,4642.03,0
14024,21563,04/04/2020,2967.12,2351.48,615.64,0
14025,12319,06/20/2013,7423.7,6114.35,1309.35,0
14026,2550,10/08/2011,8172.92,7272.83,900.09,0
14027,746,01/04/2026,13775.72,11282.83,2492.89,0
14028,15451,09/11/2025,2824.26,2080.46,743.8,0
14029,7136,03/14/2011,25286.14,19550.54,5735.6,1
14030,3984,08/11/2025,16394.03,11884.42,4509.61,0
14031,6578,10/18/2012,14821.96,11951.09,2870.87,0
14032,14038,01/19/2025,22612.28,20472.75,2139.53,0
14033,13941,03/14/2026,6225.44,4461.71,1763.73,0
14034,8550,11/30/2011,3420.33,2625.24,795.09,0
14035,12663,06/10/2025,13626.4,9956.62,3669.78,0
14036,14124,05/05/2013,4320.19,3153.79,1166.4,0
14037,281,05/07/2021,15873.53,11563.27,4310.26,0
14038,12069,06/03/2018,5973.69,5069.37,904.32,0
14039,2032,01/05/2018,8502.77,6749.23,1753.54,0
14040,13026,07/22/2021,980,714.34,265.66,0
14041,73,10/19/2012,22259.99,18508.38,3751.61,0
14042,18906,08/09/2021,23122.95,20924.66,2198.29,0
14043,3931,02/27/2012,4079.91,3138.54,941.37,0
14044,4068,02/24/2026,5373.15,4318.97,1054.18,0
14045,9732,03/28/2022,1256.25,1039.55,216.7,0
14046,19630,11/26/2018,6530.17,5845.74,684.43,0
14047,17459,11/30/2024,7474.28,6001.68,1472.6,0
14048,5026,07/25/2023,27474.29,20537.04,6937.25,0
14049,21585,03/29/2014,10092.39,8373.75,1718.64,0
14050,17916,03/21/2017,4703.15,3469.08,1234.07,1
14051,5517,06/25/2019,4660.16,3350.11,1310.05,0
14052,8803,10/22/2025,20774.74,17415.69,3359.05,0
14053,10890,04/17/2013,8405.1,6568.59,1836.51,1
14054,5651,02/24/2025,9723.24,7540.7,2182.54,1
14055,15251,09/26/2024,11774.77,9703.1,2071.67,0
14056,6895,02/27/2022,7716.47,7098.01,618.46,0
14057,1526,03/03/2024,1591.82,1365.31,226.51,0
14058,71,01/01/2023,9347.9,7679.83,1668.07,0
14059,6392,06/22/2017,10014.57,7176.41,2838.16,0
14060,5375,03/05/2015,18305.09,15225.99,3079.1,0
14061,2091,01/30/2022,5626.27,4314.22,1312.05,0
14062,20830,11/22/2011,876.3,706.2,170.1,0
14063,3109,02/08/2011,6400.67,5502.31,898.36,0
14064,6541,07/09/2018,8851.99,7714.57,1137.42,0
14065,10341,10/08/2023,5694.14,4453.89,1240.25,1
14066,5179,01/17/2015,4734.56,4141.77,592.79,0
14067,4717,07/02/2022,11588.33,8450.75,3137.58,0
14068,12821,12/21/2024,8128.83,6870.67,1258.16,0
14069,12863,09/05/2014,1582.2,1452.97,129.23,0
14070,7706,11/05/2012,2784.39,2088.3,696.09,0
14071,20999,12/05/2016,2031.6,1842.96,188.64,0
14072,4917,11/20/2016,6318.77,5452.68,866.09,0
14073,268,12/26/2017,1513.72,1374.37,139.35,0
14074,14986,09/29/2010,21873.15,16397.94,5475.21,0
14075,4281,03/11/2016,12489.3,10848.05,1641.25,0
14076,20775,06/14/2017,5269.57,4089.45,1180.12,1
14077,3631,10/14/2023,12820.45,11255.51,1564.94,0
14078,9395,12/29/2015,1747.81,1581.36,166.45,0
14079,21148,07/30/2025,18637.07,15603.92,3033.15,0
14080,15093,11/07/2024,7144.01,6344.86,799.15,0
14081,15339,07/03/2014,11633.29,8893.15,2740.14,0
14082,320,01/29/2026,11878.53,8766.49,3112.04,0
14083,13054,05/27/2025,5018.82,3680.47,1338.35,0
14084,5986,08/31/2024,5550.17,5147.2,402.97,0
14085,19497,02/17/2020,9555.73,7276.9,2278.83,0
14086,19232,08/30/2023,5273.93,4411.75,862.18,0
14087,132,04/22/2021,12049.51,8624.79,3424.72,0
14088,6410,03/20/2026,8187.21,6775.01,1412.2,0
14089,4364,07/17/2011,3583.37,3114.49,468.88,0
14090,12930,09/08/2024,1057,830.18,226.82,1
14091,2878,06/05/2015,980.28,774.07,206.21,0
14092,1330,09/18/2023,16366.37,15148.07,1218.3,0
14093,13708,12/12/2024,15337.19,14276.02,1061.17,1
14094,606,10/11/2024,13349,11908.27,1440.73,0
14095,13780,11/04/2012,6538.32,5177.13,1361.19,0
14096,9784,08/09/2010,3953.94,3596.97,356.97,0
14097,11534,04/27/2014,12691.09,10504,2187.09,0
14098,8972,09/22/2021,4115.27,3072.07,1043.2,0
14099,9043,02/21/2015,1597.18,1202.93,394.25,0
14100,8508,10/13/2024,21097.54,16243.22,4854.32,0
14101,17892,07/27/2021,8209.81,6004.75,2205.06,0
14102,613,12/24/2020,8004.36,6475.31,1529.05,0
14103,6967,06/04/2020,5388.43,4663.99,724.44,0
14104,10839,08/28/2016,13460.64,10088.59,3372.05,0
14105,10274,03/31/2017,6809.54,6270.18,539.36,0
14106,12742,03/31/2012,25758.94,18406.51,7352.43,0
14107,21609,10/28/2023,1866.07,1472.72,393.35,0
14108,6099,03/16/2024,18597.23,15177.43,3419.8,1
14109,19289,03/04/2019,3236.24,2367.45,868.79,0
14110,5358,07/06/2013,4043.25,3800.88,242.37,0
14111,15852,12/05/2014,10488.63,9531.07,957.56,0
14112,17145,03/21/2018,13062.39,10689.44,2372.95,0
14113,2668,03/18/2025,11366.47,8554.12,2812.35,0
14114,5426,03/11/2022,5943.71,4616.08,1327.63,0
14115,281,09/08/2023,2901.76,2407.19,494.57,0
14116,5218,02/08/2026,18300.55,16219.14,2081.41,1
14117,13183,10/27/2022,9381.75,8346.34,1035.41,0
14118,2732,08/20/2024,10083.04,8922.78,1160.26,0
14119,6979,04/26/2018,24534.2,21108.57,3425.63,0
14120,11665,10/26/2021,15332.06,11534.43,3797.63,0
14121,3442,09/27/2017,4437.02,3447.72,989.3,0
14122,976,04/05/2016,3470.11,2625.2,844.91,0
14123,21746,09/23/2010,6607.76,4845.46,1762.3,0
14124,7320,02/28/2023,13567.77,12118.33,1449.44,0
14125,11626,03/11/2026,10014.04,8209.47,1804.57,0
14126,16709,09/13/2020,1923.41,1462.87,460.54,0
14127,19506,11/11/2015,9354.11,8010.65,1343.46,0
14128,697,11/22/2012,25095.56,19233.42,5862.14,0
14129,5917,02/29/2020,7802,6894.04,907.96,0
14130,11338,02/29/2012,4694.32,3522.3,1172.02,0
14131,6180,07/13/2021,13503.19,11321.41,2181.78,0
14132,12170,06/16/2021,4081.13,3073.97,1007.16,0
14133,6287,04/22/2014,6757.35,5720.2,1037.15,0
14134,2010,04/24/2025,9296.79,8379.67,917.12,0
14135,2454,01/16/2019,2366.76,1979.05,387.71,0
14136,5307,06/04/2017,4780.43,3516.83,1263.6,0
14137,20787,12/12/2018,1799.65,1336.28,463.37,0
14138,13249,09/16/2021,37777.91,35185.12,2592.79,0
14139,8676,09/18/2013,2472.64,2246.85,225.79,0
14140,15333,06/08/2016,10763.19,9460.79,1302.4,0
14141,10021,11/28/2019,10106.58,8527.01,1579.57,0
14142,10441,10/28/2016,8599.96,6695.32,1904.64,0
14143,738,11/06/2015,19263.11,18304.36,958.75,0
14144,512,05/02/2018,771.36,709.6,61.76,0
14145,4481,06/12/2022,5007.9,3693.86,1314.04,0
14146,19600,08/23/2013,5557.88,3981.53,1576.35,0
14147,20096,01/12/2014,6518.83,5041.9,1476.93,1
14148,2561,09/26/2015,3139.01,2277.62,861.39,0
14149,4752,07/11/2016,6369.48,6034.5,334.98,0
14150,3368,01/03/2017,11878.99,8531.16,3347.83,0
14151,6835,07/29/2018,9267.7,8776.1,491.6,0
14152,19438,02/22/2015,851.05,633.41,217.64,1
14153,19535,06/19/2018,2287.48,2023.86,263.62,0
14154,18231,10/13/2015,4051.88,2943.32,1108.56,1
14155,15521,05/24/2017,6682.49,4913.95,1768.54,0
14156,11772,06/01/2015,12207.73,8980.39,3227.34,1
14157,10571,03/29/2010,9789.34,9143.49,645.85,0
14158,11751,12/30/2016,12360.24,9703.75,2656.49,1
14159,21231,07/11/2015,5957.72,4843.72,1114,0
14160,701,07/22/2024,8840.98,6559.77,2281.21,0
14161,16763,02/23/2012,15651.16,11732.61,3918.55,0
14162,7338,07/16/2024,20500,19394.94,1105.06,0
14163,10812,08/18/2012,1446.53,1161.43,285.1,0
14164,7564,06/01/2015,5729.73,4425.13,1304.6,0
